year,district_id,district_name,province_name,area_km2,latitude,longitude,fire_density_per_km2,fire_count_modis,fire_count_viirs,total_fires,total_frp_modis_mw,total_frp_viirs_mw,total_frp_all_mw,mean_frp_modis_mw,mean_frp_viirs_mw,high_confidence_fires_modis,high_confidence_fires_viirs,co_concentration_ppbv,co_enhancement_factor,fire_season_intensity,co_pollution_level
2014,128,Karawang,Jawa Barat,4808.32,3.9917,117.6043,0.031,56,93,149,183.89,160.63,344.53,3.28,1.73,35,79,197.7,1.32,Moderate,Elevated
2015,128,Karawang,Jawa Barat,4808.32,3.9917,117.6043,0.052,103,147,250,1736.83,510.96,2247.79,16.86,3.48,71,126,317.9,2.12,Moderate,High
2016,128,Karawang,Jawa Barat,4808.32,3.9917,117.6043,0.0168,33,48,81,375.48,79.65,455.13,11.38,1.66,25,42,67.0,0.45,Low,Background
2017,128,Karawang,Jawa Barat,4808.32,3.9917,117.6043,0.0272,60,71,131,221.36,558.18,779.54,3.69,7.86,43,62,180.0,1.2,Moderate,Elevated
2018,128,Karawang,Jawa Barat,4808.32,3.9917,117.6043,0.0245,41,77,118,45.9,432.21,478.11,1.12,5.61,25,61,152.3,1.02,Moderate,Elevated
2019,128,Karawang,Jawa Barat,4808.32,3.9917,117.6043,0.0726,120,229,349,299.63,242.25,541.88,2.5,1.06,93,164,207.3,1.38,Moderate,Elevated
2020,128,Karawang,Jawa Barat,4808.32,3.9917,117.6043,0.0268,60,69,129,95.5,360.16,455.66,1.59,5.22,47,53,150.3,1.0,Moderate,Elevated
2010,129,Kuningan,Jawa Barat,3811.34,-1.5767,121.2536,0.0171,27,38,65,68.02,88.78,156.8,2.52,2.34,18,29,101.4,0.68,Low,Background
2011,129,Kuningan,Jawa Barat,3811.34,-1.5767,121.2536,0.0341,57,73,130,200.57,1424.09,1624.66,3.52,19.51,38,53,114.0,0.76,Moderate,Background
2012,129,Kuningan,Jawa Barat,3811.34,-1.5767,121.2536,0.0244,42,51,93,55.89,211.52,267.41,1.33,4.15,29,40,139.0,0.93,Low,Background
2013,129,Kuningan,Jawa Barat,3811.34,-1.5767,121.2536,0.0338,50,79,129,295.22,324.05,619.27,5.9,4.1,31,64,241.0,1.61,Moderate,Elevated
2014,129,Kuningan,Jawa Barat,3811.34,-1.5767,121.2536,0.0336,62,66,128,503.76,93.25,597.0,8.13,1.41,45,57,162.3,1.08,Moderate,Elevated
2015,129,Kuningan,Jawa Barat,3811.34,-1.5767,121.2536,0.069,106,157,263,87.35,1291.64,1378.99,0.82,8.23,70,141,300.4,2.0,Moderate,High
2016,129,Kuningan,Jawa Barat,3811.34,-1.5767,121.2536,0.0108,16,25,41,133.82,23.19,157.01,8.36,0.93,11,18,74.8,0.5,Low,Background
2017,129,Kuningan,Jawa Barat,3811.34,-1.5767,121.2536,0.0331,54,72,126,126.51,1262.42,1388.94,2.34,17.53,40,56,92.8,0.62,Moderate,Background
2018,129,Kuningan,Jawa Barat,3811.34,-1.5767,121.2536,0.0357,47,89,136,179.25,73.55,252.79,3.81,0.83,34,69,159.4,1.06,Moderate,Elevated
2019,129,Kuningan,Jawa Barat,3811.34,-1.5767,121.2536,0.0627,93,146,239,257.78,828.38,1086.16,2.77,5.67,73,115,191.6,1.28,Moderate,Elevated
2020,129,Kuningan,Jawa Barat,3811.34,-1.5767,121.2536,0.0244,37,56,93,28.33,64.17,92.51,0.77,1.15,24,48,129.9,0.87,Low,Background
2010,130,Majalengka,Jawa Barat,3323.42,-5.8489,131.1346,0.0108,14,22,36,171.66,187.45,359.11,12.26,8.52,11,16,106.6,0.71,Low,Background
2011,130,Majalengka,Jawa Barat,3323.42,-5.8489,131.1346,0.0328,40,69,109,226.75,2477.34,2704.08,5.67,35.9,27,53,124.1,0.83,Moderate,Background
2012,130,Majalengka,Jawa Barat,3323.42,-5.8489,131.1346,0.028,39,54,93,183.85,382.91,566.75,4.71,7.09,27,42,132.8,0.89,Low,Background
2013,130,Majalengka,Jawa Barat,3323.42,-5.8489,131.1346,0.0388,45,84,129,580.83,679.18,1260.01,12.91,8.09,35,68,227.9,1.52,Moderate,Elevated
2014,130,Majalengka,Jawa Barat,3323.42,-5.8489,131.1346,0.0409,49,87,136,235.45,239.26,474.71,4.81,2.75,33,76,170.7,1.14,Moderate,Elevated
2015,130,Majalengka,Jawa Barat,3323.42,-5.8489,131.1346,0.1198,176,222,398,753.46,4478.34,5231.79,4.28,20.17,124,175,377.8,2.52,Moderate,High
2016,130,Majalengka,Jawa Barat,3323.42,-5.8489,131.1346,0.0108,12,24,36,109.44,82.74,192.19,9.12,3.45,9,18,124.6,0.83,Low,Background
2017,130,Majalengka,Jawa Barat,3323.42,-5.8489,131.1346,0.0424,64,77,141,68.29,208.88,277.17,1.07,2.71,46,59,208.5,1.39,Moderate,Elevated
2018,130,Majalengka,Jawa Barat,3323.42,-5.8489,131.1346,0.0289,35,61,96,377.24,378.66,755.9,10.78,6.21,25,47,207.8,1.39,Low,Elevated
2019,130,Majalengka,Jawa Barat,3323.42,-5.8489,131.1346,0.0981,104,222,326,126.95,704.66,831.6,1.22,3.17,64,156,201.7,1.34,Moderate,Elevated
2020,130,Majalengka,Jawa Barat,3323.42,-5.8489,131.1346,0.0382,49,78,127,391.08,175.18,566.26,7.98,2.25,30,56,132.3,0.88,Moderate,Background
2010,131,Pangandaran,Jawa Barat,3120.7,-10.2615,127.1301,0.0221,26,43,69,113.36,253.35,366.71,4.36,5.89,20,32,108.1,0.72,Low,Background
2011,131,Pangandaran,Jawa Barat,3120.7,-10.2615,127.1301,0.0468,61,85,146,104.53,169.57,274.1,1.71,1.99,41,62,175.6,1.17,Moderate,Elevated
2012,131,Pangandaran,Jawa Barat,3120.7,-10.2615,127.1301,0.0397,54,70,124,171.55,83.11,254.66,3.18,1.19,42,54,191.6,1.28,Moderate,Elevated
2013,131,Pangandaran,Jawa Barat,3120.7,-10.2615,127.1301,0.0516,69,92,161,231.56,968.72,1200.28,3.36,10.53,53,78,132.5,0.88,Moderate,Background
2014,131,Pangandaran,Jawa Barat,3120.7,-10.2615,127.1301,0.0385,50,70,120,328.09,210.74,538.84,6.56,3.01,35,50,85.2,0.57,Moderate,Background
2015,131,Pangandaran,Jawa Barat,3120.7,-10.2615,127.1301,0.083,94,165,259,450.31,1526.62,1976.93,4.79,9.25,62,139,196.8,1.31,Moderate,Elevated
2016,131,Pangandaran,Jawa Barat,3120.7,-10.2615,127.1301,0.0147,16,30,46,197.95,111.29,309.24,12.37,3.71,10,26,50.0,0.33,Low,Background
2017,131,Pangandaran,Jawa Barat,3120.7,-10.2615,127.1301,0.0426,57,76,133,122.34,180.23,302.57,2.15,2.37,42,55,95.6,0.64,Moderate,Background
2018,131,Pangandaran,Jawa Barat,3120.7,-10.2615,127.1301,0.0327,40,62,102,244.59,221.96,466.55,6.11,3.58,27,51,129.9,0.87,Moderate,Background
2019,131,Pangandaran,Jawa Barat,3120.7,-10.2615,127.1301,0.0743,106,126,232,83.57,1264.33,1347.91,0.79,10.03,64,98,230.2,1.53,Moderate,Elevated
2020,131,Pangandaran,Jawa Barat,3120.7,-10.2615,127.1301,0.0385,46,74,120,569.46,175.1,744.56,12.38,2.37,30,62,185.5,1.24,Moderate,Elevated
2010,132,Purwakarta,Jawa Barat,1781.11,5.7663,132.8828,0.0342,25,36,61,264.37,57.2,321.57,10.57,1.59,16,30,107.0,0.71,Low,Background
2011,132,Purwakarta,Jawa Barat,1781.11,5.7663,132.8828,0.0741,55,77,132,182.41,313.8,496.21,3.32,4.08,43,57,150.3,1.0,Moderate,Elevated
2012,132,Purwakarta,Jawa Barat,1781.11,5.7663,132.8828,0.0657,53,64,117,192.2,196.46,388.67,3.63,3.07,37,55,84.0,0.56,Moderate,Background
2013,132,Purwakarta,Jawa Barat,1781.11,5.7663,132.8828,0.055,42,56,98,44.14,109.82,153.95,1.05,1.96,31,40,60.6,0.4,Low,Background
2014,132,Purwakarta,Jawa Barat,1781.11,5.7663,132.8828,0.0814,51,94,145,607.4,464.16,1071.55,11.91,4.94,32,74,222.1,1.48,Moderate,Elevated
2015,132,Purwakarta,Jawa Barat,1781.11,5.7663,132.8828,0.1954,115,233,348,908.3,891.6,1799.9,7.9,3.83,77,190,212.2,1.41,Moderate,Elevated
2016,132,Purwakarta,Jawa Barat,1781.11,5.7663,132.8828,0.0342,21,40,61,32.54,202.56,235.1,1.55,5.06,15,28,178.0,1.19,Low,Elevated
2017,132,Purwakarta,Jawa Barat,1781.11,5.7663,132.8828,0.0618,47,63,110,278.73,126.11,404.84,5.93,2.0,34,50,151.8,1.01,Moderate,Elevated
2018,132,Purwakarta,Jawa Barat,1781.11,5.7663,132.8828,0.0713,58,69,127,164.05,60.59,224.64,2.83,0.88,36,56,127.0,0.85,Moderate,Background
2019,132,Purwakarta,Jawa Barat,1781.11,5.7663,132.8828,0.1712,148,157,305,629.23,1022.56,1651.78,4.25,6.51,107,115,261.9,1.75,Moderate,High
2020,132,Purwakarta,Jawa Barat,1781.11,5.7663,132.8828,0.0691,48,75,123,276.78,186.17,462.96,5.77,2.48,35,56,134.5,0.9,Moderate,Background
2010,133,Subang,Jawa Barat,2942.1,3.1149,135.3608,0.0265,35,43,78,84.1,227.25,311.36,2.4,5.28,23,33,83.1,0.55,Low,Background
2011,133,Subang,Jawa Barat,2942.1,3.1149,135.3608,0.0367,40,68,108,423.45,296.68,720.13,10.59,4.36,30,51,174.2,1.16,Moderate,Elevated
2012,133,Subang,Jawa Barat,2942.1,3.1149,135.3608,0.0347,52,50,102,475.28,44.84,520.13,9.14,0.9,40,44,196.7,1.31,Moderate,Elevated
2013,133,Subang,Jawa Barat,2942.1,3.1149,135.3608,0.0472,57,82,139,265.18,797.87,1063.05,4.65,9.73,40,58,125.2,0.83,Moderate,Background
2014,133,Subang,Jawa Barat,2942.1,3.1149,135.3608,0.0398,47,70,117,287.55,294.07,581.63,6.12,4.2,28,54,230.0,1.53,Moderate,Elevated
2015,133,Subang,Jawa Barat,2942.1,3.1149,135.3608,0.1244,163,203,366,903.24,1580.03,2483.27,5.54,7.78,124,149,281.2,1.87,Moderate,High
2016,133,Subang,Jawa Barat,2942.1,3.1149,135.3608,0.0235,23,46,69,145.13,112.06,257.19,6.31,2.44,17,32,89.9,0.6,Low,Background
2017,133,Subang,Jawa Barat,2942.1,3.1149,135.3608,0.0401,45,73,118,359.1,186.55,545.65,7.98,2.56,30,64,136.7,0.91,Moderate,Background
2018,133,Subang,Jawa Barat,2942.1,3.1149,135.3608,0.0394,47,69,116,267.68,365.41,633.09,5.7,5.3,35,56,126.8,0.85,Moderate,Background
2019,133,Subang,Jawa Barat,2942.1,3.1149,135.3608,0.1111,116,211,327,532.86,2039.78,2572.64,4.59,9.67,70,147,307.9,2.05,Moderate,High
2020,133,Subang,Jawa Barat,2942.1,3.1149,135.3608,0.0489,51,93,144,891.02,2330.26,3221.28,17.47,25.06,37,77,179.3,1.2,Moderate,Elevated
2010,134,Sumedang,Jawa Barat,3214.94,-8.371,126.4895,0.0162,19,33,52,37.73,155.78,193.51,1.99,4.72,15,25,149.9,1.0,Low,Background
2011,134,Sumedang,Jawa Barat,3214.94,-8.371,126.4895,0.0336,44,64,108,2888.93,342.03,3230.95,65.66,5.34,27,44,92.8,0.62,Moderate,Background
2012,134,Sumedang,Jawa Barat,3214.94,-8.371,126.4895,0.0429,55,83,138,173.84,1113.99,1287.83,3.16,13.42,34,73,116.4,0.78,Moderate,Background
2013,134,Sumedang,Jawa Barat,3214.94,-8.371,126.4895,0.0395,45,82,127,113.48,291.85,405.33,2.52,3.56,35,69,114.6,0.76,Moderate,Background
2014,134,Sumedang,Jawa Barat,3214.94,-8.371,126.4895,0.046,54,94,148,219.05,175.09,394.15,4.06,1.86,37,73,134.5,0.9,Moderate,Background
2015,134,Sumedang,Jawa Barat,3214.94,-8.371,126.4895,0.0703,87,139,226,160.54,1967.74,2128.27,1.85,14.16,58,107,301.4,2.01,Moderate,High
2016,134,Sumedang,Jawa Barat,3214.94,-8.371,126.4895,0.014,23,22,45,31.07,475.97,507.04,1.35,21.63,14,17,122.5,0.82,Low,Background
2017,134,Sumedang,Jawa Barat,3214.94,-8.371,126.4895,0.0274,36,52,88,29.74,454.02,483.76,0.83,8.73,26,40,162.2,1.08,Low,Elevated
2018,134,Sumedang,Jawa Barat,3214.94,-8.371,126.4895,0.0451,54,91,145,459.59,78.17,537.76,8.51,0.86,34,75,186.5,1.24,Moderate,Elevated
2019,134,Sumedang,Jawa Barat,3214.94,-8.371,126.4895,0.0834,105,163,268,401.73,774.0,1175.73,3.83,4.75,68,126,143.2,0.95,Moderate,Background
2020,134,Sumedang,Jawa Barat,3214.94,-8.371,126.4895,0.0342,42,68,110,65.54,67.97,133.51,1.56,1.0,29,58,94.3,0.63,Moderate,Background
