year,district_id,district_name,province_name,area_km2,latitude,longitude,fire_density_per_km2,fire_count_modis,fire_count_viirs,total_fires,total_frp_modis_mw,total_frp_viirs_mw,total_frp_all_mw,mean_frp_modis_mw,mean_frp_viirs_mw,high_confidence_fires_modis,high_confidence_fires_viirs,co_concentration_ppbv,co_enhancement_factor,fire_season_intensity,co_pollution_level
2012,318,Minahasa Tenggara,Sulawesi Utara,677.65,3.7035,97.5927,0.6316,159,269,428,407.35,1892.24,2299.59,2.56,7.03,109,241,161.9,1.08,Moderate,Elevated
2013,318,Minahasa Tenggara,Sulawesi Utara,677.65,3.7035,97.5927,0.6036,154,255,409,1106.7,2387.71,3494.42,7.19,9.36,119,224,216.8,1.45,Moderate,Elevated
2014,318,Minahasa Tenggara,Sulawesi Utara,677.65,3.7035,97.5927,0.4914,140,193,333,1649.47,2242.04,3891.51,11.78,11.62,84,162,183.9,1.23,Moderate,Elevated
2015,318,Minahasa Tenggara,Sulawesi Utara,677.65,3.7035,97.5927,1.4875,437,571,1008,2597.71,1122.31,3720.02,5.94,1.97,292,454,348.0,2.32,Extreme,High
2016,318,Minahasa Tenggara,Sulawesi Utara,677.65,3.7035,97.5927,0.3542,94,146,240,177.31,354.09,531.4,1.89,2.43,74,126,174.1,1.16,Moderate,Elevated
2017,318,Minahasa Tenggara,Sulawesi Utara,677.65,3.7035,97.5927,0.5327,141,220,361,1174.25,809.05,1983.3,8.33,3.68,87,189,62.0,0.41,Moderate,Background
2018,318,Minahasa Tenggara,Sulawesi Utara,677.65,3.7035,97.5927,0.4737,113,208,321,553.22,328.7,881.92,4.9,1.58,78,177,109.5,0.73,Moderate,Background
2019,318,Minahasa Tenggara,Sulawesi Utara,677.65,3.7035,97.5927,1.4624,414,577,991,818.9,3310.11,4129.01,1.98,5.74,315,451,301.2,2.01,High,High
2020,318,Minahasa Tenggara,Sulawesi Utara,677.65,3.7035,97.5927,0.6537,173,270,443,181.71,1289.99,1471.69,1.05,4.78,118,196,151.5,1.01,Moderate,Elevated
2010,319,Minahasa Utara,Sulawesi Utara,3707.95,5.8296,106.4546,0.0383,59,83,142,475.5,158.84,634.34,8.06,1.91,38,74,114.7,0.76,Moderate,Background
2011,319,Minahasa Utara,Sulawesi Utara,3707.95,5.8296,106.4546,0.1125,178,239,417,155.0,251.71,406.71,0.87,1.05,136,179,212.5,1.42,Moderate,Elevated
2012,319,Minahasa Utara,Sulawesi Utara,3707.95,5.8296,106.4546,0.0968,146,213,359,387.19,485.46,872.65,2.65,2.28,98,160,212.8,1.42,Moderate,Elevated
2013,319,Minahasa Utara,Sulawesi Utara,3707.95,5.8296,106.4546,0.0982,140,224,364,325.94,972.16,1298.1,2.33,4.34,96,165,200.8,1.34,Moderate,Elevated
2014,319,Minahasa Utara,Sulawesi Utara,3707.95,5.8296,106.4546,0.1014,142,234,376,140.0,939.18,1079.18,0.99,4.01,106,164,167.8,1.12,Moderate,Elevated
2015,319,Minahasa Utara,Sulawesi Utara,3707.95,5.8296,106.4546,0.2354,370,503,873,1105.95,3383.08,4489.03,2.99,6.73,288,382,259.6,1.73,High,High
2016,319,Minahasa Utara,Sulawesi Utara,3707.95,5.8296,106.4546,0.068,104,148,252,703.51,425.51,1129.02,6.76,2.88,75,129,115.8,0.77,Moderate,Background
2017,319,Minahasa Utara,Sulawesi Utara,3707.95,5.8296,106.4546,0.0944,139,211,350,1142.28,3465.66,4607.94,8.22,16.42,90,171,195.2,1.3,Moderate,Elevated
2018,319,Minahasa Utara,Sulawesi Utara,3707.95,5.8296,106.4546,0.1219,174,278,452,2975.44,2974.92,5950.36,17.1,10.7,123,236,125.1,0.83,Moderate,Background
2019,319,Minahasa Utara,Sulawesi Utara,3707.95,5.8296,106.4546,0.1839,285,397,682,1064.59,361.13,1425.73,3.74,0.91,183,294,265.2,1.77,High,High
2020,319,Minahasa Utara,Sulawesi Utara,3707.95,5.8296,106.4546,0.1084,171,231,402,1088.14,745.15,1833.29,6.36,3.23,125,202,178.6,1.19,Moderate,Elevated
